state,date,precipitation
AC,31/03/2016,227.5
AC,30/04/2016,318.3
AC,31/05/2016,94.0
AC,30/06/2016,2.0
AC,31/07/2016,11.7
AC,31/08/2016,30.6
AC,30/09/2016,80.2
AC,31/10/2016,211.3
AC,30/11/2016,169.9
AC,31/12/2016,219.3
AC,31/01/2017,405.2
AC,28/02/2017,236.5
AC,31/03/2017,419.8
AC,30/04/2017,205.3
AC,31/05/2017,101.6
AC,30/06/2017,25.4
AC,31/07/2017,24.6
AC,31/08/2017,63.4
AC,30/09/2017,84.4
AC,31/10/2017,110.9
AC,30/11/2017,213.2
AM,31/01/1998,302.6
AM,28/02/1998,171.7
AM,31/03/1998,210.8
AM,30/04/1998,407.2
AM,31/05/1998,273.4
AM,30/06/1998,167.2
AM,31/07/1998,92.0
AM,31/08/1998,41.8
AM,30/09/1998,115.6
AM,31/10/1998,73.5
AM,30/11/1998,153.6
AM,31/12/1998,191.0
AM,31/01/1999,411.6
AM,28/02/1999,260.8
AM,31/03/1999,233.2
AM,30/04/1999,421.2
AM,31/05/1999,445.4
AM,30/06/1999,149.3
AM,31/07/1999,25.3
AM,31/08/1999,40.6
AM,30/09/1999,98.8
AM,31/10/1999,132.3
AM,30/11/1999,203.5
AM,31/12/1999,198.3
AM,31/01/2000,350.2
AM,29/02/2000,344.4
AM,31/03/2000,340.7
AM,30/04/2000,535.4
AM,31/05/2000,172.6
AM,30/06/2000,48.2
AM,31/07/2000,40.8
AM,31/08/2000,140.0
AM,30/09/2000,218.1
AM,31/10/2000,47.2
AM,30/11/2000,169.7
AM,31/12/2000,192.3
AM,31/01/2001,348.4
AM,28/02/2001,219.5
AM,31/03/2001,216.8
AM,30/04/2001,188.2
AM,31/05/2001,231.6
AM,30/06/2001,164.1
AM,31/07/2001,30.6
AM,31/08/2001,14.9
AM,30/09/2001,88.2
AM,31/10/2001,28.1
AM,30/11/2001,55.0
AM,31/12/2001,213.0
AM,31/01/2002,380.8
AM,28/02/2002,239.9
AM,31/03/2002,195.3
AM,30/04/2002,376.7
AM,31/05/2002,262.9
AM,30/06/2002,159.1
AM,31/07/2002,3.4
AM,31/08/2002,35.4
AM,30/09/2002,60.1
AM,31/10/2002,216.1
AM,30/11/2002,81.2
AM,31/12/2002,311.2
AM,31/01/2003,105.8
AM,28/02/2003,340.9
AM,31/03/2003,209.2
AM,30/04/2003,390.1
AM,31/05/2003,219.6
AM,30/06/2003,110.7
AM,31/07/2003,93.0
AM,31/08/2003,118.3
AM,30/09/2003,60.9
AM,31/10/2003,96.9
AM,30/11/2003,119.6
AM,31/12/2003,89.9
AM,31/01/2004,179.6
AM,29/02/2004,150.6
AM,31/03/2004,424.2
AM,30/04/2004,227.2
AM,31/05/2004,422.9
AM,30/06/2004,120.2
AM,31/07/2004,59.6
AM,31/08/2004,141.3
AM,30/09/2004,112.0
AM,31/10/2004,66.0
AM,30/11/2004,13.3
AM,31/12/2004,140.0
AM,31/01/2005,165.7
AM,28/02/2005,331.5
AM,31/03/2005,334.0
AM,30/04/2005,404.8
AM,31/05/2005,225.5
AM,30/06/2005,53.5
AM,31/07/2005,52.4
AM,31/08/2005,16.2
AM,30/09/2005,45.9
AM,31/10/2005,75.2
AM,30/11/2005,211.6
AM,31/12/2005,291.8
AM,31/01/2006,173.3
AM,28/02/2006,346.4
AM,31/03/2006,265.3
AM,30/04/2006,252.1
AM,31/05/2006,382.1
AM,30/06/2006,87.0
AM,31/07/2006,71.6
AM,31/08/2006,16.7
AM,30/09/2006,32.8
AM,31/10/2006,66.0
AM,30/11/2006,294.0
AM,31/12/2006,317.4
AM,31/01/2007,414.4
AM,28/02/2007,137.7
AM,31/03/2007,336.0
AM,30/04/2007,343.1
AM,31/05/2007,165.3
AM,30/06/2007,100.2
AM,31/07/2007,121.9
AM,31/08/2007,133.3
AM,30/09/2007,71.7
AM,31/10/2007,28.5
AM,30/11/2007,226.2
AM,31/12/2007,327.9
AM,31/01/2008,397.4
AM,29/02/2008,298.8
AM,31/03/2008,553.0
AM,30/04/2008,345.4
AM,31/05/2008,264.1
AM,30/06/2008,202.7
AM,31/07/2008,80.2
AM,31/08/2008,58.4
AM,30/09/2008,56.0
AM,31/10/2008,162.2
AM,30/11/2008,280.8
AM,31/12/2008,458.1
AM,31/01/2009,310.8
AM,28/02/2009,457.9
AM,31/03/2009,232.5
AM,30/04/2009,222.1
AM,31/05/2009,114.0
AM,30/06/2009,165.8
AM,31/07/2009,25.1
AM,31/08/2009,5.4
AM,30/09/2009,4.2
AM,31/10/2009,26.0
AM,30/11/2009,132.3
AM,31/12/2009,262.4
AM,31/01/2010,295.8
AM,28/02/2010,352.5
AM,31/03/2010,206.4
AM,30/04/2010,303.4
AM,31/05/2010,165.1
AM,30/06/2010,119.1
AM,31/07/2010,100.6
AM,31/08/2010,54.8
AM,30/09/2010,26.6
AM,31/10/2010,116.9
AM,30/11/2010,140.6
AM,31/12/2010,290.1
AM,31/01/2011,226.8
AM,28/02/2011,493.3
AM,31/03/2011,323.3
AM,30/04/2011,515.9
AM,31/05/2011,222.4
AM,30/06/2011,121.3
AM,31/07/2011,20.2
AM,31/08/2011,64.3
AM,30/09/2011,41.5
AM,31/10/2011,283.7
AM,30/11/2011,272.8
AM,31/12/2011,194.5
AM,31/01/2012,365.2
AM,29/02/2012,288.7
AM,31/03/2012,277.4
AM,30/04/2012,195.6
AM,31/05/2012,167.8
AM,30/06/2012,85.4
AM,31/07/2012,83.0
AM,31/08/2012,26.6
AM,30/09/2012,90.3
AM,31/10/2012,181.3
AM,30/11/2012,284.5
AM,31/12/2012,266.2
AM,31/01/2013,314.6
AM,28/02/2013,342.1
AM,31/03/2013,427.4
AM,30/04/2013,420.6
AM,31/05/2013,238.4
AM,30/06/2013,32.3
AM,31/07/2013,167.1
AM,31/08/2013,53.0
AM,30/09/2013,121.0
AM,31/10/2013,193.0
AM,30/11/2013,312.2
AM,31/12/2013,101.3
AM,31/01/2014,253.3
AM,28/02/2014,245.4
AM,31/03/2014,527.7
AM,30/04/2014,255.0
AM,31/05/2014,411.3
AM,30/06/2014,211.7
AM,31/07/2014,66.1
AM,31/08/2014,32.2
AM,30/09/2014,0.6
AM,31/10/2014,190.9
AM,30/11/2014,196.0
AM,31/12/2014,173.8
AM,31/01/2015,303.7
AM,28/02/2015,214.0
AM,31/03/2015,373.7
AM,30/04/2015,165.5
AM,31/05/2015,280.8
AM,30/06/2015,75.8
AM,31/07/2015,47.3
AM,31/08/2015,10.7
AM,30/09/2015,15.8
AM,31/10/2015,31.3
AM,30/11/2015,90.7
AM,31/12/2015,126.4
AM,31/01/2016,129.6
AM,29/02/2016,235.3
AM,31/03/2016,281.9
AM,30/04/2016,303.9
AM,31/05/2016,117.5
AM,30/06/2016,97.1
AM,31/07/2016,103.2
AM,31/08/2016,49.8
AM,30/09/2016,112.0
AM,31/10/2016,152.2
AM,30/11/2016,193.7
AM,31/12/2016,518.8
AM,31/01/2017,402.1
AM,28/02/2017,257.4
AM,31/03/2017,270.0
AM,30/04/2017,338.4
AM,31/05/2017,135.8
AM,30/06/2017,126.5
AM,31/07/2017,75.7
AM,31/08/2017,20.1
AM,30/09/2017,166.4
AM,31/10/2017,148.1
AM,30/11/2017,195.7
DF,31/01/1998,246.3
DF,28/02/1998,128.1
DF,31/03/1998,263.1
DF,30/04/1998,67.0
DF,31/05/1998,38.8
DF,30/06/1998,7.4
DF,31/07/1998,0.0
DF,31/08/1998,9.7
DF,30/09/1998,20.7
DF,31/10/1998,125.8
DF,30/11/1998,300.5
DF,31/12/1998,167.8
DF,31/01/1999,70.8
DF,28/02/1999,108.6
DF,31/03/1999,228.1
DF,30/04/1999,60.9
DF,31/05/1999,8.9
DF,30/06/1999,3.3
DF,31/07/1999,0.0
DF,31/08/1999,0.0
DF,30/09/1999,59.9
DF,31/10/1999,200.1
DF,30/11/1999,289.8
DF,31/12/1999,206.3
DF,31/01/2000,130.0
DF,29/02/2000,168.3
DF,31/03/2000,229.6
DF,30/04/2000,98.8
DF,31/05/2000,0.0
DF,30/06/2000,0.0
DF,31/07/2000,0.2
DF,31/08/2000,56.3
DF,30/09/2000,105.3
DF,31/10/2000,201.8
DF,30/11/2000,231.7
DF,31/12/2000,155.3
DF,31/01/2001,179.4
DF,28/02/2001,105.9
DF,31/03/2001,191.5
DF,30/04/2001,145.4
DF,31/05/2001,36.2
DF,30/06/2001,0.0
DF,31/07/2001,14.6
DF,31/08/2001,38.5
DF,30/09/2001,50.5
DF,31/10/2001,132.5
DF,30/11/2001,199.6
DF,31/12/2001,191.4
DF,31/01/2002,208.3
DF,28/02/2002,233.0
DF,31/03/2002,133.8
DF,30/04/2002,90.1
DF,31/05/2002,18.2
DF,30/06/2002,0.0
DF,31/07/2002,16.5
DF,31/08/2002,17.8
DF,30/09/2002,67.8
DF,31/10/2002,57.5
DF,30/11/2002,175.1
DF,31/12/2002,371.4
DF,31/01/2003,229.4
DF,28/02/2003,164.3
DF,31/03/2003,208.2
DF,30/04/2003,70.2
DF,31/05/2003,8.7
DF,30/06/2003,0.0
DF,31/07/2003,0.0
DF,31/08/2003,62.4
DF,30/09/2003,11.3
DF,31/10/2003,64.8
DF,30/11/2003,276.4
DF,31/12/2003,191.5
DF,31/01/2004,344.4
DF,29/02/2004,422.3
DF,31/03/2004,266.8
DF,30/04/2004,171.2
DF,31/05/2004,11.6
DF,30/06/2004,0.0
DF,31/07/2004,0.5
DF,31/08/2004,0.0
DF,30/09/2004,0.0
DF,31/10/2004,172.3
DF,30/11/2004,103.9
DF,31/12/2004,126.0
DF,31/01/2005,245.2
DF,28/02/2005,264.7
DF,31/03/2005,398.6
DF,30/04/2005,28.0
DF,31/05/2005,17.0
DF,30/06/2005,5.4
DF,31/07/2005,0.2
DF,31/08/2005,39.1
DF,30/09/2005,55.9
DF,31/10/2005,57.3
DF,30/11/2005,226.5
DF,31/12/2005,422.2
DF,31/01/2006,123.1
DF,28/02/2006,191.4
DF,31/03/2006,257.9
DF,30/04/2006,141.7
DF,31/05/2006,35.1
DF,30/06/2006,0.9
DF,31/07/2006,0.1
DF,31/08/2006,52.8
DF,30/09/2006,40.3
DF,31/10/2006,526.4
DF,30/11/2006,195.6
DF,31/12/2006,182.1
DF,31/01/2007,269.6
DF,28/02/2007,265.9
DF,31/03/2007,35.7
DF,30/04/2007,50.1
DF,31/05/2007,7.5
DF,30/06/2007,0.0
DF,31/07/2007,0.0
DF,31/08/2007,0.0
DF,30/09/2007,0.0
DF,31/10/2007,38.3
DF,30/11/2007,224.9
DF,31/12/2007,275.0
DF,31/01/2008,201.0
DF,29/02/2008,227.6
DF,31/03/2008,234.6
DF,30/04/2008,210.2
DF,31/05/2008,0.0
DF,30/06/2008,0.0
DF,31/07/2008,0.0
DF,31/08/2008,2.7
DF,30/09/2008,79.9
DF,31/10/2008,38.7
DF,30/11/2008,271.0
DF,31/12/2008,323.4
DF,31/01/2009,205.0
DF,28/02/2009,134.8
DF,31/03/2009,81.0
DF,30/04/2009,375.9
DF,31/05/2009,61.2
DF,30/06/2009,9.3
DF,31/07/2009,0.0
DF,31/08/2009,72.5
DF,30/09/2009,50.5
DF,31/10/2009,295.8
DF,30/11/2009,199.1
DF,31/12/2009,307.8
DF,31/01/2010,121.0
DF,28/02/2010,37.2
DF,31/03/2010,244.7
DF,30/04/2010,238.8
DF,31/05/2010,27.5
DF,30/06/2010,0.0
DF,31/07/2010,0.0
DF,31/08/2010,0.0
DF,30/09/2010,0.0
DF,31/10/2010,189.9
DF,30/11/2010,254.5
DF,31/12/2010,318.0
DF,31/01/2011,126.8
DF,28/02/2011,172.4
DF,31/03/2011,243.2
DF,30/04/2011,69.5
DF,31/05/2011,13.9
DF,30/06/2011,3.8
DF,31/07/2011,0.0
DF,31/08/2011,0.0
DF,30/09/2011,7.0
DF,31/10/2011,263.9
DF,30/11/2011,333.8
DF,31/12/2011,324.5
DF,31/01/2012,269.9
DF,29/02/2012,114.9
DF,31/03/2012,196.9
DF,30/04/2012,121.3
DF,31/05/2012,44.4
DF,30/06/2012,2.4
DF,31/07/2012,0.2
DF,31/08/2012,0.0
DF,30/09/2012,32.9
DF,31/10/2012,109.8
DF,30/11/2012,444.6
DF,31/12/2012,141.9
DF,31/01/2013,491.8
DF,28/02/2013,190.1
DF,31/03/2013,190.3
DF,30/04/2013,95.4
DF,31/05/2013,22.2
DF,30/06/2013,6.2
DF,31/07/2013,0.3
DF,31/08/2013,0.0
DF,30/09/2013,65.9
DF,31/10/2013,106.7
DF,30/11/2013,278.8
DF,31/12/2013,353.6
DF,31/01/2014,153.0
DF,28/02/2014,139.2
DF,31/03/2014,341.9
DF,30/04/2014,249.3
DF,31/05/2014,2.8
DF,30/06/2014,9.9
DF,31/07/2014,7.9
DF,31/08/2014,0.0
DF,30/09/2014,16.2
DF,31/10/2014,201.4
DF,30/11/2014,192.1
DF,31/12/2014,366.7
DF,31/01/2015,93.9
DF,28/02/2015,127.0
DF,31/03/2015,345.5
DF,30/04/2015,206.8
DF,31/05/2015,48.3
DF,30/06/2015,0.0
DF,31/07/2015,0.8
DF,31/08/2015,0.0
DF,30/09/2015,21.6
DF,31/10/2015,69.4
DF,30/11/2015,167.8
DF,31/12/2015,171.6
DF,31/01/2016,397.6
DF,29/02/2016,84.8
DF,31/03/2016,150.6
DF,30/04/2016,11.0
DF,31/05/2016,3.9
DF,30/06/2016,0.0
DF,31/07/2016,0.0
DF,31/08/2016,20.9
DF,30/09/2016,55.9
DF,31/10/2016,83.7
DF,30/11/2016,228.4
DF,31/12/2016,156.1
DF,31/01/2017,146.5
DF,28/02/2017,258.8
DF,31/03/2017,177.2
DF,30/04/2017,26.7
DF,31/05/2017,64.3
DF,30/06/2017,0.0
DF,31/07/2017,0.0
DF,31/08/2017,0.0
DF,30/09/2017,9.2
DF,31/10/2017,33.2
DF,30/11/2017,321.4
PE,31/01/1998,67.4
PE,28/02/1998,42.2
PE,31/03/1998,83.6
PE,30/04/1998,115.9
PE,31/05/1998,187.6
PE,30/06/1998,166.6
PE,31/07/1998,169.1
PE,31/08/1998,277.8
PE,30/09/1998,52.3
PE,31/10/1998,55.4
PE,30/11/1998,15.8
PE,31/12/1998,16.0
PE,31/01/1999,44.7
PE,28/02/1999,18.8
PE,31/03/1999,196.9
PE,30/04/1999,103.4
PE,31/05/1999,306.1
PE,30/06/1999,125.3
PE,31/07/1999,259.6
PE,31/08/1999,142.2
PE,30/09/1999,72.8
PE,31/10/1999,90.3
PE,30/11/1999,18.9
PE,31/12/1999,104.9
PE,31/01/2000,276.4
PE,29/02/2000,87.9
PE,31/03/2000,174.1
PE,30/04/2000,435.4
PE,31/05/2000,265.4
PE,30/06/2000,562.9
PE,31/07/2000,575.0
PE,31/08/2000,443.4
PE,30/09/2000,336.1
PE,31/10/2000,58.2
PE,30/11/2000,45.1
PE,31/12/2000,99.1
PE,31/01/2001,58.8
PE,28/02/2001,56.5
PE,31/03/2001,133.7
PE,30/04/2001,327.8
PE,31/05/2001,59.5
PE,30/06/2001,432.4
PE,31/07/2001,355.5
PE,31/08/2001,211.0
PE,30/09/2001,106.3
PE,31/10/2001,103.7
PE,30/11/2001,32.1
PE,31/12/2001,109.0
PE,31/01/2002,231.6
PE,28/02/2002,199.5
PE,31/03/2002,409.8
PE,30/04/2002,140.2
PE,31/05/2002,304.2
PE,30/06/2002,583.5
PE,31/07/2002,282.3
PE,31/08/2002,124.2
PE,30/09/2002,42.5
PE,31/10/2002,49.0
PE,30/11/2002,87.7
PE,31/12/2002,33.1
PE,31/01/2003,53.3
PE,28/02/2003,158.5
PE,31/03/2003,397.9
PE,30/04/2003,116.1
PE,31/05/2003,225.9
PE,30/06/2003,474.5
PE,31/07/2003,282.2
PE,31/08/2003,194.8
PE,30/09/2003,136.0
PE,31/10/2003,52.3
PE,30/11/2003,26.8
PE,31/12/2003,51.5
PE,31/01/2004,249.9
PE,29/02/2004,226.0
PE,31/03/2004,168.8
PE,30/04/2004,378.2
PE,31/05/2004,327.7
PE,30/06/2004,537.3
PE,31/07/2004,359.8
PE,31/08/2004,138.9
PE,30/09/2004,81.1
PE,31/10/2004,33.6
PE,30/11/2004,18.2
PE,31/12/2004,13.2
PE,31/01/2005,14.3
PE,28/02/2005,80.4
PE,31/03/2005,75.9
PE,30/04/2005,168.1
PE,31/05/2005,507.1
PE,30/06/2005,709.0
PE,31/07/2005,182.7
PE,31/08/2005,290.8
PE,30/09/2005,45.3
PE,31/10/2005,59.7
PE,30/11/2005,8.7
PE,31/12/2005,174.2
PE,31/01/2006,12.3
PE,28/02/2006,32.4
PE,31/03/2006,158.2
PE,30/04/2006,322.2
PE,31/05/2006,338.0
PE,30/06/2006,432.1
PE,31/07/2006,222.5
PE,31/08/2006,185.8
PE,30/09/2006,79.0
PE,31/10/2006,8.7
PE,30/11/2006,84.7
PE,31/12/2006,106.4
PE,31/01/2007,83.5
PE,28/02/2007,226.7
PE,31/03/2007,138.7
PE,30/04/2007,347.3
PE,31/05/2007,208.2
PE,30/06/2007,390.8
PE,31/07/2007,331.0
PE,31/08/2007,223.7
PE,30/09/2007,127.1
PE,31/10/2007,25.6
PE,30/11/2007,40.0
PE,31/12/2007,30.6
PE,31/01/2008,85.7
PE,29/02/2008,32.3
PE,31/03/2008,395.4
PE,30/04/2008,314.2
PE,31/05/2008,415.7
PE,30/06/2008,391.8
PE,31/07/2008,374.3
PE,31/08/2008,294.4
PE,30/09/2008,47.6
PE,31/10/2008,53.6
PE,30/11/2008,16.0
PE,31/12/2008,18.3
PE,31/01/2009,85.2
PE,28/02/2009,376.1
PE,31/03/2009,142.8
PE,30/04/2009,351.8
PE,31/05/2009,410.1
PE,30/06/2009,333.0
PE,31/07/2009,386.8
PE,31/08/2009,290.2
PE,30/09/2009,83.5
PE,31/10/2009,16.3
PE,30/11/2009,49.9
PE,31/12/2009,47.8
PE,31/01/2010,193.4
PE,28/02/2010,45.2
PE,31/03/2010,92.7
PE,30/04/2010,273.3
PE,31/05/2010,114.3
PE,30/06/2010,543.9
PE,31/07/2010,259.4
PE,31/08/2010,191.2
PE,30/09/2010,74.3
PE,31/10/2010,37.4
PE,30/11/2010,23.5
PE,31/12/2010,84.8
PE,31/01/2011,139.3
PE,28/02/2011,336.6
PE,31/03/2011,129.5
PE,30/04/2011,647.4
PE,31/05/2011,755.7
PE,30/06/2011,303.9
PE,31/07/2011,544.4
PE,31/08/2011,201.8
PE,30/09/2011,35.7
PE,31/10/2011,34.6
PE,30/11/2011,75.0
PE,31/12/2011,41.8
PE,31/01/2012,198.6
PE,29/02/2012,189.8
PE,31/03/2012,138.8
PE,30/04/2012,55.8
PE,31/05/2012,190.2
PE,30/06/2012,296.5
PE,31/07/2012,261.7
PE,31/08/2012,163.5
PE,30/09/2012,19.7
PE,31/10/2012,54.4
PE,30/11/2012,9.9
PE,31/12/2012,25.1
PE,31/01/2013,95.7
PE,28/02/2013,47.7
PE,31/03/2013,98.8
PE,30/04/2013,229.0
PE,31/05/2013,316.9
PE,30/06/2013,491.4
PE,31/07/2013,416.4
PE,31/08/2013,225.3
PE,30/09/2013,146.0
PE,31/10/2013,129.2
PE,30/11/2013,76.5
PE,31/12/2013,177.3
PE,31/01/2014,108.9
PE,28/02/2014,148.2
PE,31/03/2014,252.4
PE,30/04/2014,268.5
PE,31/05/2014,315.1
PE,30/06/2014,322.8
PE,31/07/2014,278.9
PE,31/08/2014,162.2
PE,30/09/2014,248.9
PE,31/10/2014,146.5
PE,30/11/2014,56.0
PE,31/12/2014,71.3
PE,31/01/2015,65.4
PE,28/02/2015,56.2
PE,31/03/2015,341.2
PE,30/04/2015,74.6
PE,31/05/2015,178.9
PE,30/06/2015,460.5
PE,31/07/2015,446.3
PE,31/08/2015,116.0
PE,30/09/2015,35.1
PE,31/10/2015,16.6
PE,30/11/2015,30.6
PE,31/12/2015,91.8
PE,31/01/2016,124.0
PE,29/02/2016,70.0
PE,31/03/2016,268.7
PE,30/04/2016,292.4
PE,31/05/2016,478.9
PE,30/06/2016,148.5
PE,31/07/2016,110.3
PE,31/08/2016,57.5
PE,30/09/2016,57.4
PE,31/10/2016,14.1
PE,30/11/2016,17.8
PE,31/12/2016,68.0
PE,31/01/2017,28.7
PE,28/02/2017,21.1
PE,31/03/2017,156.2
PE,30/04/2017,289.9
PE,31/05/2017,399.4
PE,30/06/2017,489.8
PE,31/07/2017,490.5
PE,31/08/2017,112.1
PE,30/09/2017,84.1
PE,31/10/2017,63.1
PE,30/11/2017,14.8
CE,31/01/1998,176.3
CE,28/02/1998,55.6
CE,31/03/1998,385.1
CE,30/04/1998,182.3
CE,31/05/1998,74.2
CE,30/06/1998,7.2
CE,31/07/1998,33.1
CE,31/08/1998,28.3
CE,30/09/1998,5.2
CE,31/10/1998,9.1
CE,30/11/1998,2.4
CE,31/12/1998,17.7
CE,31/01/1999,59.3
CE,28/02/1999,166.0
CE,31/03/1999,237.4
CE,30/04/1999,328.3
CE,31/05/1999,361.2
CE,30/06/1999,43.2
CE,31/07/1999,10.4
CE,31/08/1999,5.5
CE,30/09/1999,49.9
CE,31/10/1999,8.6
CE,30/11/1999,9.5
CE,31/12/1999,45.1
CE,31/01/2000,246.9
CE,29/02/2000,161.0
CE,31/03/2000,323.9
CE,30/04/2000,507.1
CE,31/05/2000,203.4
CE,30/06/2000,83.3
CE,31/07/2000,114.1
CE,31/08/2000,150.6
CE,30/09/2000,147.4
CE,30/04/2001,758.5
CE,30/09/2001,1.2
CE,31/10/2001,6.3
CE,30/11/2001,0.0
CE,31/12/2001,58.8
CE,31/01/2002,287.5
CE,28/02/2002,88.3
CE,31/03/2002,344.3
CE,30/04/2002,505.2
CE,31/05/2002,196.9
CE,30/06/2002,190.0
CE,31/07/2002,119.8
CE,31/08/2002,14.2
CE,30/09/2002,9.1
CE,31/10/2002,40.3
CE,30/11/2002,20.0
CE,31/12/2002,4.3
CE,31/01/2003,151.0
CE,28/02/2003,255.3
CE,31/03/2003,547.9
CE,30/04/2003,498.8
CE,31/05/2003,331.6
CE,30/06/2003,181.6
CE,31/07/2003,16.8
CE,31/08/2003,12.5
CE,30/09/2003,9.2
CE,31/10/2003,4.4
CE,30/11/2003,19.1
CE,31/12/2003,40.1
CE,31/01/2004,447.2
CE,29/02/2004,356.1
CE,31/03/2004,515.8
CE,30/04/2004,106.5
CE,31/05/2004,64.2
CE,30/06/2004,263.4
CE,31/07/2004,109.0
CE,31/08/2004,11.3
CE,30/09/2004,24.6
CE,31/10/2004,2.4
CE,30/11/2004,1.5
CE,31/12/2004,26.3
CE,31/01/2005,9.5
CE,28/02/2005,109.3
CE,31/03/2005,193.8
CE,30/04/2005,205.8
CE,31/05/2005,365.8
CE,30/06/2005,162.0
CE,31/07/2005,49.4
CE,31/08/2005,15.1
CE,30/09/2005,1.7
CE,31/10/2005,0.4
CE,30/11/2005,0.8
CE,31/12/2005,24.6
CE,31/01/2006,42.8
CE,28/02/2006,105.5
CE,31/03/2006,207.7
CE,30/04/2006,574.5
CE,31/05/2006,506.4
CE,30/06/2006,178.7
CE,31/07/2006,41.6
CE,31/08/2006,15.9
CE,30/09/2006,11.7
CE,31/10/2006,6.1
CE,30/11/2006,7.4
CE,31/12/2006,7.6
CE,31/01/2007,37.3
CE,28/02/2007,329.0
CE,31/03/2007,340.5
CE,30/04/2007,359.4
CE,31/05/2007,179.5
CE,30/06/2007,67.9
CE,31/07/2007,56.7
CE,31/08/2007,0.8
CE,30/09/2007,2.9
CE,31/10/2007,0.9
CE,30/11/2007,3.9
CE,31/12/2007,76.2
CE,31/01/2008,278.4
CE,29/02/2008,62.7
CE,31/03/2008,316.4
CE,30/04/2008,483.2
CE,31/05/2008,288.6
CE,30/06/2008,94.7
CE,31/07/2008,10.5
CE,31/08/2008,54.9
CE,30/09/2008,0.0
CE,31/10/2008,2.0
CE,30/11/2008,2.9
CE,31/12/2008,8.0
CE,31/01/2009,162.0
CE,28/02/2009,307.0
CE,31/03/2009,479.5
CE,30/04/2009,561.0
CE,31/05/2009,305.8
CE,30/06/2009,252.6
CE,31/07/2009,208.8
CE,31/08/2009,41.3
CE,30/09/2009,3.4
CE,31/10/2009,7.5
CE,30/11/2009,7.0
CE,31/12/2009,23.6
CE,31/01/2010,70.9
CE,28/02/2010,76.2
CE,31/03/2010,234.7
CE,30/04/2010,310.0
CE,31/05/2010,176.7
CE,30/06/2010,90.1
CE,31/07/2010,54.2
CE,31/08/2010,3.1
CE,30/09/2010,0.0
CE,31/10/2010,3.8
CE,30/11/2010,13.2
CE,31/12/2010,76.4
CE,31/01/2011,668.3
CE,28/02/2011,308.6
CE,31/03/2011,375.6
CE,30/04/2011,387.3
CE,31/05/2011,160.0
CE,30/06/2011,141.4
CE,31/07/2011,123.2
CE,31/08/2011,24.4
CE,30/09/2011,0.0
CE,31/10/2011,32.8
CE,30/11/2011,24.4
CE,31/12/2011,14.9
CE,31/01/2012,48.2
CE,29/02/2012,210.0
CE,31/03/2012,302.4
CE,30/04/2012,152.1
CE,31/05/2012,143.0
CE,30/06/2012,140.2
CE,31/07/2012,6.3
CE,31/08/2012,0.0
CE,30/09/2012,2.1
CE,31/10/2012,11.3
CE,30/11/2012,3.7
CE,31/12/2012,14.0
CE,31/01/2013,46.7
CE,28/02/2013,109.5
CE,31/03/2013,72.7
CE,30/04/2013,154.6
CE,31/05/2013,144.3
CE,30/06/2013,217.9
CE,31/07/2013,87.0
CE,31/08/2013,13.5
CE,30/09/2013,10.5
CE,31/10/2013,9.4
CE,30/11/2013,11.2
CE,31/12/2013,10.6
CE,31/01/2014,67.2
CE,28/02/2014,144.2
CE,31/03/2014,330.6
CE,30/04/2014,266.9
CE,31/05/2014,257.1
CE,30/06/2014,56.0
CE,31/07/2014,35.6
CE,31/08/2014,1.7
CE,30/09/2014,7.5
CE,31/10/2014,4.4
CE,30/11/2014,18.0
CE,31/12/2014,48.9
CE,31/01/2015,72.2
CE,28/02/2015,144.6
CE,31/03/2015,377.7
CE,30/04/2015,296.4
CE,31/05/2015,81.1
CE,30/06/2015,66.2
CE,31/07/2015,147.5
CE,31/08/2015,12.7
CE,30/09/2015,15.2
CE,31/10/2015,1.1
CE,30/11/2015,1.2
CE,31/12/2015,47.4
CE,31/01/2016,309.7
CE,29/02/2016,169.2
CE,31/03/2016,265.0
CE,30/04/2016,411.3
CE,31/05/2016,123.1
CE,30/06/2016,30.3
CE,31/07/2016,5.3
CE,31/08/2016,9.7
CE,30/09/2016,9.8
CE,31/10/2016,7.6
CE,30/11/2016,7.8
CE,31/12/2016,74.2
CE,31/01/2017,106.8
CE,28/02/2017,227.4
CE,31/03/2017,477.9
CE,30/04/2017,346.0
CE,31/05/2017,136.7
CE,30/06/2017,48.0
CE,31/07/2017,78.1
CE,31/08/2017,1.5
CE,30/09/2017,7.4
CE,31/10/2017,10.7
CE,30/11/2017,9.5
PA,31/01/1998,409.3
PA,28/02/1998,321.9
PA,31/03/1998,384.0
PA,30/04/1998,514.5
PA,31/05/1998,199.3
PA,30/06/1998,199.5
PA,31/07/1998,118.4
PA,31/08/1998,143.2
PA,30/09/1998,89.2
PA,31/10/1998,73.0
PA,30/11/1998,174.5
PA,31/12/1998,305.7
PA,31/01/1999,234.8
PA,28/02/1999,353.0
PA,31/03/1999,377.9
PA,30/04/1999,364.4
PA,31/05/1999,389.0
PA,30/06/1999,135.3
PA,31/07/1999,47.1
PA,31/08/1999,79.2
PA,30/09/1999,129.9
PA,31/10/1999,127.5
PA,30/11/1999,79.3
PA,31/12/1999,362.8
PA,31/01/2000,411.9
PA,29/02/2000,435.6
PA,31/03/2000,440.3
PA,30/04/2000,507.7
PA,31/05/2000,358.6
PA,30/06/2000,114.8
PA,31/07/2000,219.3
PA,31/08/2000,141.9
